Zip_Code,State,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
64779,MO,,,,,,,,,,54787,53902,53117,64761,65677,72432,80253,87793,97119,101685,109045,123925,150393,153105,145583,156921,155657
64780,MO,,,,,,,,,,,,,,,,,,119190,118530,127969,148442,173852,190609,192085,204202,209770
64783,MO,,,,,,,,,,,,,105266,110751,105160,112737,115742,116216,106342,92680,104648,121995,116622,121595,130305,139306
64784,MO,,,,,,,,,,,,,,,,,,,104496,98348,119904,146718,144210,157462,172963,186013
64788,MO,,,,,,,,,,,,,,,,,,129931,145985,153433,176695,215196,243407,243393,259161,262104
64790,MO,,,,,,,,,,,,,,,,,,,,,,,,159680,180856,196171
64801,MO,,,,,,,,,79081,74247,74303,75068,87139,101522,107866,113616,108739,114248,119841,129227,141519,161831,177104,183434,194143,194061
64804,MO,,,,,,,,,80913,79946,80309,81130,91459,105995,113311,117347,121899,128931,135078,146526,157160,177289,201167,210049,219919,223707
64831,MO,,,,,,,,,,132577,125336,118204,116789,130870,120784,124613,120649,122285,126997,137768,156825,185501,207718,210752,225916,228515
64832,MO,,,,,,,,,,,,,,,,,,,,,,,241265,248499,265183,277707
64834,MO,,,,,,,,,100434,93837,94637,90810,99594,118536,130050,146418,146210,149129,153115,165797,181108,212753,232142,240628,250482,251990
64836,MO,,,,,,,,,98616,85405,87373,89312,96282,112567,122786,131911,128841,137439,141846,155265,168722,193569,212142,224119,239976,242953
64840,MO,,,,,,,,,,,,,,,100779,101159,118007,126571,139928,156006,168845,186568,212314,225862,236103,241261
64842,MO,,,,,,,,,,,,,,,,,,,116375,127104,145924,168197,192544,194935,207566,201562
64843,MO,,,,,,,,,,101342,97920,95436,100972,109303,105401,102247,104296,101749,114877,126215,141747,165083,181603,185116,198973,202836
64844,MO,,,,,,,,,,,,,85987,87639,93438,96588,97961,100521,107109,123493,140402,157196,173195,176256,182194,175625
64848,MO,,,,,,,,,,,,,,,,,,,,164394,185116,221715,256025,266483,279232,288920
64850,MO,,,,,,,,,,,,,76049,79279,87157,93862,106745,109294,117090,132516,146298,166763,194753,203241,213300,219015
64854,MO,,,,,,,,,,,,,,,,,,,,125347,145393,162649,179840,173107,181940,185313
64855,MO,,,,,,,,,,,,,98690,120309,128467,151699,150976,154985,162113,169327,181034,208172,229136,237653,247210,249821
64856,MO,,,,,,,,,,138097,128584,121213,124221,141857,124714,128361,129449,129824,136322,150296,172254,199531,222286,228922,242718,245653
64859,MO,,,,,,,,,,,,,,,,,,,,,,,257811,276653,304176,300678
64861,MO,,,,,,,,,,,,,,,,,,,,,,,,243414,266252,274583
64862,MO,,,,,,,,,96273,84906,81636,94949,106354,119919,125078,139637,144511,151112,155578,167634,176673,206524,236614,248495,263014,267025
64863,MO,,,,,,,,,,,,,,,,,,,,,,,,176137,183188,182723
64865,MO,,,,,,,,,,,,,88005,93818,96077,93101,105926,112916,116646,132707,145923,164873,189077,193559,204785,207486
64866,MO,,,,,,,,,,,,,,,,,139414,142749,147623,167385,180150,214924,240748,242581,260354,252484
64867,MO,,,,,,,,,,,,,,,,,,,,,,,,241687,267904,275941
64870,MO,,,,,,,,,83619,71918,70972,71464,81821,96611,108711,124645,121738,127370,131934,141016,153963,179056,199055,207469,216995,222026
64873,MO,,,,,,,,,,,,,,,,,,,147869,153135,175455,208272,241920,253220,283082,287903
65001,MO,,,,,,,,,,,,,,,,,,,,,,,,207338,215737,222060
65010,MO,,,,,,157948,158963,161118,162368,162160,164105,163990,167310,173155,179243,183223,194293,205588,214561,225130,249211,294333,322232,332669,348971,357628
65011,MO,,,,,,,,,,,,,,,,,176062,179252,188506,183625,223617,269750,293022,272085,281769,278205
65013,MO,,,,,,,,,,,,,112985,117734,117584,129385,127523,131979,135265,137935,149508,164110,182940,192372,203536,207489
65014,MO,,,,,,,,,,,,,98318,102452,103883,110362,117275,125229,127319,133127,151056,177019,200441,208989,227009,225241
65016,MO,,,,,,,,,,,,,,,,,,,,,,,,275764,286221,283440
65017,MO,,,,,,,,,,,,,,,,,,,,126391,145850,177827,189429,198020,209386,219103
65018,MO,,,,,,,,,,108668,107528,102466,106763,115725,116233,123838,127748,134671,140434,147018,163674,180359,200030,208564,220975,229997
65020,MO,,,,,,,,,,,,,161427,171887,176891,186818,185685,189186,198173,214994,245275,288044,278022,295283,303952,295124
65023,MO,,,,,,,,,,,,,143163,144134,146881,158004,164540,174383,187877,190138,207888,233701,265676,280545,298894,311503
65024,MO,,,,,,,,,,,,,,,,,,,,,,,,209200,224167,223787
65025,MO,,,,,,,,,,83253,78809,76076,81708,87437,95063,101671,106067,105254,118299,127869,148410,166417,184021,195403,214121,210297
65026,MO,,,,,,,,,,84686,84624,84697,92437,95215,98351,118115,114540,111231,120780,138237,156881,185769,195081,208124,221561,231828
65032,MO,,,,,,,,,,131579,131907,125425,130957,135866,137702,149754,153446,158621,169030,172805,198589,229018,253312,266148,287098,299566
65035,MO,,,,,,,,,,,,,,,,,,,,,,,,269163,281389,286303
65037,MO,,,,,,,,,,,,,165768,172178,172451,188736,191743,201542,207081,223809,287323,334807,348330,342752,344025,330914
65039,MO,,,,,,162098,162791,172070,172198,170968,178690,172600,171573,177894,183714,198247,211142,228072,238005,258094,292484,346741,381274,389619,419359,418044
65040,MO,,,,,,,,,,,,,152345,150088,155490,165327,175495,188074,197374,202619,231222,259782,295719,314102,343531,354390
65041,MO,,,,,,,,,,,,,,,,,129269,138286,142921,154577,168507,201626,227185,227351,245159,246950
65043,MO,,,,,,,,,147811,141790,139502,137447,139656,141790,144048,150244,159524,166064,183096,190212,210901,239458,252774,253221,266493,272795
65047,MO,,,,,,,,,,,,,119068,123745,130777,145158,149870,153505,163293,178639,206378,249820,262078,273124,282918,283762
65048,MO,,,,,,,,,,,,,,,,,,,,,,,,263938,268912,274039
65049,MO,,,,,,,,,,245298,237623,232725,238974,247039,253347,264863,264499,278774,291599,312406,352919,439112,461970,482287,481365,465398
65051,MO,,,,,,,,,,,,,120268,126421,123100,128929,135923,142031,150620,155534,174632,190557,215763,235573,245378,237436
65052,MO,,,,,,,,,,,,,183722,191292,199446,213675,216198,223151,229907,242545,277411,329278,321118,339465,356359,352733
65053,MO,,,,,,,,,,,,,211838,213906,216903,231441,239595,252580,266645,270363,294644,330651,367617,382446,407573,411826
65054,MO,,,,,,,,,,,,,,,,,,,,,,,,267720,274374,271170
65058,MO,,,,,,,,,,,,,144214,139586,142511,151904,148948,161804,162607,168687,191363,215604,252057,265007,273620,271135
65059,MO,,,,,,,,,,,,,,,,,,,,,,,250455,257069,276098,289748
65061,MO,,,,,,,,,,,,,,,,75120,77624,77208,78852,84264,93063,113522,129488,136201,150088,147085
65063,MO,,,,,,,,,156797,152331,151006,149937,152812,159051,160025,171302,183030,192308,204178,218863,246424,268708,289702,292561,310316,311031
65064,MO,,,,,,,,,,,,,,,,,,,,,,,,231035,243768,253347
65065,MO,,,,,,,,,,,,,215504,218726,223333,232550,226673,231828,250047,265349,305167,366460,369249,389597,395975,390091
65066,MO,,,,,,,,,,,,,,,,,,127803,127205,136853,147748,175045,194623,198329,215106,219922
65067,MO,,,,,,,,,,,,,,,,,,,,,,,174497,160675,153964,127397
65068,MO,,,,,,,,,,,,,,,,,,,,,,,,254950,270875,264452
65072,MO,,,,,,,,,,,,,,,,,153866,161540,171025,172374,226534,295900,317617,314627,316050,317364
65074,MO,,,,,,,,,,,,,116522,119582,127037,140534,148391,156717,171555,173362,191307,216602,247603,267549,288824,296478
65075,MO,,,,,,,,,,,,,,,,,,,,184068,216744,254969,280359,290312,312401,334352
65076,MO,,,,,,,,,,,,,141944,144989,146617,157038,165339,176851,187510,192494,210493,239087,270841,282389,304742,309439
65078,MO,,,,,,,,,,,,,,,,,130039,136755,146531,147381,190759,201645,211368,193819,199489,201985
65079,MO,,,,,,,,,,,,,219347,214941,215513,222678,221745,233748,243152,262831,307375,375637,386481,407403,413413,402861
65080,MO,,,,,,,,,,,,,,,,,,,,,,,313496,312120,337434,334453
65081,MO,,,,,,,,,,103206,100295,95723,94800,103054,102650,103601,107978,113221,120701,127475,143036,157570,169795,175593,184723,190567
65082,MO,,,,,,,,,,,,,,,,,,,,150266,170855,197495,208818,215453,226759,232872
65083,MO,,,,,,,,,,,,,,,,,,,,,,,,,237250,247189
65084,MO,,,,,,,,,,,,,,,,,139088,143763,159310,163009,201544,211635,229836,214241,226610,225679
65085,MO,,,,,,,,,,,,,,,,,,,,,,,,260009,271844,274158
65101,MO,,,,,,,,,,,,,126230,127080,127290,132836,136370,142182,150114,152428,170329,193179,217497,229527,245524,256923
65109,MO,,,,,,,,,,,,,136874,137734,137343,143101,145472,150568,157930,161330,178845,207642,230214,241138,254966,268725
65201,MO,,,,,,178433,189409,188053,185738,182469,182854,180981,185391,191218,195076,202701,211242,219028,224100,234184,255088,287280,311937,312579,326434,339172
65202,MO,,,,,,136324,140178,139973,140062,136405,138049,136671,138888,142267,145480,149161,155320,162506,165974,172242,187002,214447,238500,249873,265197,274748
65203,MO,,,,,,193492,198998,196977,198822,195084,196301,195951,200288,207875,211075,219242,225700,233979,236245,247857,268271,305332,338781,348018,363732,372927
65231,MO,,,,,,,,,129264,125205,123992,133941,140828,148187,153598,165110,180914,200775,205578,217597,245520,261246,287366,279428,304507,305002
65233,MO,,,,,,,,,,,,,106590,106311,111592,121585,120941,130092,139256,150070,166922,190138,214973,209468,218685,222655
65237,MO,,,,,,,,,,,,,,,,,,,,,,,,267764,273687,257404
65239,MO,,,,,,,,,,,,,106688,112232,116178,119952,127582,138176,143243,154228,176767,200004,219134,230164,254276,266593
65240,MO,,,,,109380,105270,107455,108906,106983,103005,104766,104695,111879,114342,118704,126716,133531,143339,150320,162028,180257,207518,229736,239466,254832,266926
65243,MO,,,,,,129441,132131,132567,135043,125931,124618,126067,135532,142570,147177,155030,170582,186365,189506,213720,245646,282104,312165,323555,353737,362755
65244,MO,,,,,,,,,,,,,100347,106206,113275,118005,119767,127158,131239,140173,165144,183103,201844,210469,230954,238330
65247,MO,,,,,,,,,,,,,,,,,,,,,,,,219364,232149,236354
65248,MO,,,,,,,,,,,,,102810,101716,103367,108263,111119,117088,119956,129568,147598,170993,190388,196613,208578,222824
65251,MO,,,,,,,,,119027,115475,114102,114745,119869,120390,121285,128377,136684,145577,162229,171217,190119,201478,211962,216259,227460,236714
65254,MO,,,,,,,,,,,,,,,,112741,107340,106084,108887,118575,135805,152387,168248,168767,180730,186113
65255,MO,,,,,,139187,139696,141730,143437,140979,144069,144388,149812,156801,164977,170924,182752,192914,199055,212700,241590,287361,314896,322848,343125,351854
65256,MO,,,,,,140517,141470,151522,157052,149909,148916,151272,161752,171338,177978,185769,193287,212460,218983,239952,270613,324995,356136,355870,374081,373820
65257,MO,,,,,,,,,,,,,84605,86316,90689,96187,99469,110059,115210,124620,149985,166359,181842,187785,203172,215500
65259,MO,,,,,,,,,,,,,97271,100313,105895,109167,112247,117799,121410,132357,150588,166969,179325,184781,197942,206244
65260,MO,,,,,,,,,,,,,109437,114437,118822,125032,130131,141375,146385,153414,179362,196030,218036,221766,242249,249823
65262,MO,,,,,,,,,,,,,,,,,,,215583,231833,268310,287933,313982,318790,354504,337080
65263,MO,,,,,,,,,,,,,122912,129444,130991,133923,145356,145475,151929,153299,167547,182316,191264,202280,216809,234232
65264,MO,,,,,,,,,,,,,,,138853,139593,144527,154505,172475,185578,209072,212175,228489,231191,251926,261283
65265,MO,,,,,87855,91538,93703,94022,92821,89255,88129,85361,86713,84823,84425,89053,90284,93039,97806,109592,120403,134890,149116,156165,165008,180391
65270,MO,,,,,,,,,,,,,79499,79161,80393,80401,82247,88118,92023,96410,108646,120266,131796,137407,146705,154398
65274,MO,,,,,,,,,,,,,,,98848,101067,105464,109953,114212,119737,135016,158756,175595,178772,189940,190756
65275,MO,,,,,,,,,,,,,118022,120543,115981,113888,119670,118328,126379,127653,140799,164284,174123,176423,186490,205382
65276,MO,,,,,,,,,,,,,,,,,,,,,,,,227981,241435,236124
65279,MO,,,,,,159184,159337,176738,178776,182084,172554,180630,185625,195565,201379,216753,231086,256561,272615,270777,313002,374735,408163,418891,440328,438476
65281,MO,,,,,,,,,,,,,,,,,,,140122,143378,160492,180016,192096,152263,155137,173627
65284,MO,,,,,,104927,106795,114091,109711,104946,102980,105933,110294,117623,126087,132449,145187,160827,169313,185989,209724,254464,281020,292088,324494,328053
65301,MO,61691,64191,66579,68977,72852,76741,78806,79065,73574,65430,64191,,70914,74004,72372,80401,79873,86725,96414,108460,120906,135189,151905,165264,170112,181018
65322,MO,,,,,,,,,,,,,,,,,,,,,,,,263553,276611,267373
65323,MO,,,,,,,,,,,,,,,,,,115534,125743,128697,147315,176531,214467,211351,228666,233241
65324,MO,,,,,,,,,,,,,170372,177416,182551,188331,187280,199518,209777,231698,276820,295001,277160,292195,296905,289193
65325,MO,,,,,,,,,,,,,86459,94075,100092,118972,119582,123987,148756,164397,193143,214260,211180,195060,203479,208032
65326,MO,,,,,,,,,,,,,76169,78069,84130,93086,94398,103207,121545,136667,168829,197576,189136,173143,172475,163408
65332,MO,,,,,,,,,,,,,,,,,,,137272,153648,177922,204806,229619,239059,249514,270658
65333,MO,,,,,,,,,,,,,,,,,151871,161120,163417,175755,193770,209277,220613,225409,229491,244050
65334,MO,,,,,,,,,,,,,,,,,,,154562,174266,193906,227021,250003,255049,256134,276160
65336,MO,,,,,,,,,,137465,136686,136227,137379,140137,141137,147658,154099,163236,168139,182280,201859,227789,238116,244088,251927,261280
65337,MO,,,,,,,,,,,,,,,88716,90746,95879,106375,110942,122353,140199,155649,168096,183699,188670,202338
65338,MO,,,,,,,,,,,,,84610,91009,93099,110638,111602,115878,135105,143281,170970,188701,189268,180178,192353,194777
65340,MO,,,,,,,,,,,,,92902,112694,117557,116788,118852,119699,129686,131387,147368,144676,171696,166136,175706,185084
65345,MO,,,,,,,,,,,,,,,,,162115,168148,189721,199413,229633,262630,309017,295654,321333,360946
65347,MO,,,,,,,,,,,,,,,,,,,,,,,,241156,269974,303496
65348,MO,,,,,,,,,,,,,,,,,,,,,,,,209053,224115,215043
65349,MO,,,,,,,,,,,,,,,,,,,,,,,,115473,128329,134474
65350,MO,,,,,,,,,,,,,,,,,,,143222,156620,173139,198819,214200,217804,223276,247589
65351,MO,,,,,,,,,,,,,,,,,,,,,,,,181848,187602,182924
65355,MO,,,,,,,,,,,,,80786,84397,84723,99338,99766,101308,126516,133168,159012,184679,181542,171857,179438,181713
65360,MO,,,,,,,,,,63622,63000,61721,63420,72489,76048,73090,79002,79178,91907,98644,111895,135893,152403,153551,164064,174339
65401,MO,,,,,,,,,,,,,,,,,135283,139495,143833,149008,162475,187669,204120,208267,224308,228741
65438,MO,,,,,,,,,,,,,,,,,105040,105017,104544,111624,125897,145929,170315,166137,177062,175704
65439,MO,,,,,,,,,,,,,,,,,,,,89154,104832,125808,139266,144917,152594,147367
65440,MO,,,,,,,,,,,,,,,,,,,,,,163793,193016,200064,210548,208233
65441,MO,,,,,,,,,,123862,122448,121145,133831,145951,153199,152169,137028,145170,149128,166542,173135,189804,195684,200539,207467,212839
65444,MO,,,,,,,,,,,,,,,,,,,,,,,222761,244936,253165,245665
65452,MO,,,,,,,,,,100001,99261,94866,91502,97785,95709,93859,95631,102230,110643,108977,121393,142726,162376,175647,187578,193792
65453,MO,,,,,,,,,,104662,103605,102406,102580,110828,116486,123693,120956,125489,133144,142173,157392,187278,199801,202230,209016,214454
65459,MO,,,,,,,,,,116002,114739,111101,107031,111147,107831,105991,104057,115030,117707,115653,127797,150068,166547,183318,192444,207515
65462,MO,,,,,,,,,,,,,,,,,,127092,128183,125853,142229,164279,177149,184430,202706,205344
65466,MO,,,,,,,,,,,,,,,,,110910,108991,106307,115132,128801,156007,176125,161262,172216,181387
65470,MO,,,,,,,,,,125780,120555,115921,113520,116943,128229,135942,135983,144521,146421,160150,187807,222776,246981,272873,289728,279895
65483,MO,,,,,,,,,,,,83719,84833,83596,85687,89332,92984,99090,104739,110570,118825,146793,160439,167885,175840,180670
65486,MO,,,,,,,,,,,,,,,,,112062,109974,114633,123403,142443,165770,179521,189421,205484,216091
65534,MO,,,,,,,,,,,129618,124774,124496,135382,134401,128737,121153,135001,139654,137547,154579,181458,198836,211497,219534,221556
65535,MO,,,,,,,,,,101663,100393,99673,98909,107149,119180,126672,126368,127064,128835,136181,152205,181802,190183,187658,198915,206875
65536,MO,,,,,,,,,,115515,113690,111039,106998,108514,115511,119576,123370,126668,132943,142327,157304,178196,200116,209695,214326,221534
65542,MO,,,,,,,,,,,,,84565,84400,88538,93215,97774,103136,108960,111890,120122,152006,167787,178266,183376,184680
65548,MO,,,,,,,,,,91930,91099,89169,88259,85513,87732,95245,102215,101760,106894,111024,125608,143916,164255,171138,182508,187865
65550,MO,,,,,,,,,,,,,,,,,106797,113094,112366,114864,133740,150067,155932,159770,178480,185739
65552,MO,,,,,,,,,,,,123871,127237,129719,129231,133547,134304,139193,140049,137367,147692,180339,191867,204512,213946,222134
65555,MO,,,,,,,,,,,,,,,,,,,,,,,172281,183355,189311,181879
65556,MO,,,,,,,,,,106567,104751,103755,103092,105824,104731,108314,107443,111999,118222,119666,140388,163178,168324,182961,195544,201383
65559,MO,,,,,,,,,,,,,,,,,130324,134371,134325,140067,155512,176011,195140,201996,218891,224013
65560,MO,,,,,,,,,,,,,79882,88943,88994,95240,95218,98541,102294,107578,120633,146403,165005,170308,178195,184203
65565,MO,,,,,,,,,,92765,91905,90353,90235,98719,110023,114567,113565,118196,121200,127963,147851,173424,181690,179789,190304,196733
65566,MO,,,,,,,,,,,,,,,,,,,,80439,93031,110307,127991,127685,134429,130133
65567,MO,,,,,,,,,,,,,,,,,,125836,129993,141745,165390,185867,171224,196571,211279,204344
65570,MO,,,,,,,,,,,,,,,,,,,,,,,172133,184126,188603,191236
65571,MO,,,,,,,,,,,,,,,99333,100850,100427,105546,107736,112846,126722,156398,176270,188547,201755,203346
